type,stem,options,answer,knowledge,analysis
选择,"In any agriculture-based poor country, policies which increase the productivity of the agricultural sector","A. tend to increase allocative inefficiency.
B. always lead to greater productive inefficiency.
C. may achieve a sufficient food surplus for exports of foodstuffs to earn much-needed foreign exchange.
D. inevitably increase corruption.",C,"Agricultural productivity and food exports, Role of agriculture in economic development",
选择,"If Country $X$ had a population growth rate of 2.2 per cent in 2002 and a GDP growth rate of 1.2 per cent in the same year, the GDP per capita growth figure for 2002 would be","A. -1.2 per cent.
B. 2.2 per cent.
C. -1 per cent.
D. 3.4 per cent.",C,"GDP per capita growth calculation, Basic growth arithmetic",
选择,$X$-inefficiency in the context of natural resources refers to a situation where,"A. firms do not seek to maximize profits.
B. firms seek to maximize profits.
C. owners of resources seek to maximize their material welfare.
D. both (b) and (c) are correct.",A,"X-inefficiency concept, Resource allocation inefficiency",
选择,"When people do not trust banks, periodic panic-driven withdrawals of balances mean that banks cannot issue the --- needed to finance ---.","A. long-term loans, savings
B. short-term loans, savings
C. long-term loans, investment
D. short-term loans, investment",D,"Banking crises and financial intermediation, Role of trust in banking",
选择,"Between 1945 and 1980, the dominant view on appropriate development strategies encouraged","A. inward-looking and market-orientated politicians.
B. inward-looking and interventionist policies.
C. outward-looking and market-orientated policies.
D. outward-looking and interventionist politicians.",B,"Historical development strategies, Import-substitution industrialization",
选择,Successful newly industrialized economies in South East Asia --- the --- aspects of the older development model.,"A. embraced, central planning
B. accepted, less interventionist
C. abandoned, interventionist
D. continued, laissez-faire",C,"East Asian development model, Export-oriented industrialization",
选择,A poorly functioning banking system,"A. can seriously slow growth.
B. can obstruct a transnational currency.
C. does not affect the real economy.
D. is an invitation to international capital.",A,"Financial development and economic growth, Banking system importance",
选择,Developing countries have traditionally been - towards inward foreign direct investment.,"A. welcoming
B. indifferent
C. impartial
D. hostile",D,"FDI attitudes in developing countries, Economic nationalism",
选择,Transnational corporations producing high-tech goods concentrate in countries where,"A. the productivity of capital is high and there is a favourable business environment.
B. the productivity of capital is high and there are no other investors.
C. the productivity of capital is low and there are efficient financial institutions.
D. the productivity of capital is low and there are many potential investors.",A,"Location decisions of TNCs, Investment climate and productivity",
选择,"According to the Washington Consensus, in a developing country the - - - should be broad and marginal tax rates should be - - - .","A. inflation rate, high
B. tax base, moderate
C. investment level, restricted
D. tax base, zero",B,"Washington Consensus policy prescriptions, Tax policy recommendations",
选择,The new consensus on development policy focuses on,"A. higher subsidies and more transparent regulations.
B. market incentives and openness to international trade.
C. more comprehensive benefits and a sharper poverty focus.
D. both (a) and (b).",B,"Post-Washington Consensus, Market-oriented reforms",
选择,The new consensus on development policy also calls for market-driven allocation of resources aided by,"A. heavy subsidies and transparent regulations.
B. abandoning heavy subsidies and pervasive regulations.
C. market incentives driven by heavy subsidies.
D. persuasive regulations.",B,"New development policy framework, Deregulation and subsidy removal",
选择,Which of the following countries does not have a transition economy?,"A. Poland
B. Russia
C. Denmark
D. Hungary",C,"Transition economy definition, Examples of transition countries",
